filename,aviary_id,mfcc_mean,zcr,centroid,bandwidth,rms
rec_d1_01_03_56.500000.wav,dev_aviary_1,-9.584053,0.05931670906007752,2439.3894036307756,3124.8148092699594,0.028403772
rec_d1_01_04_23.wav,dev_aviary_1,-12.008983,0.06361282703488372,2916.258744170089,3670.555607903956,0.014976138
rec_d1_01_05_21.250000.wav,dev_aviary_1,-11.607421,0.0416004269622093,2503.448980359237,3608.99844828733,0.017095396
rec_d1_01_05_33.500000.wav,dev_aviary_1,-9.659902,0.04029266593992248,2369.3930374938063,3518.6321473062562,0.019416673
rec_d1_01_06_22.750000.wav,dev_aviary_1,-12.266337,0.05841584907945736,2542.675101165876,3283.9494524308884,0.023362588
rec_d1_01_06_35.500000.wav,dev_aviary_1,-11.4420185,0.04794429808624031,2210.3185444691317,3145.43782528927,0.029514858
rec_d1_01_09_09.wav,dev_aviary_1,-13.00587,0.05435440891472868,2500.961129213223,3390.885422596363,0.021231791
rec_d1_01_09_40.500000.wav,dev_aviary_1,-14.581627,0.059988568919573645,2675.4616450219683,3502.5926428065372,0.016606357
rec_d1_01_09_49.500000.wav,dev_aviary_1,-14.435804,0.06256056201550388,2896.236230603242,3689.1585984852786,0.013862645
rec_d1_01_10_10.750000.wav,dev_aviary_1,-12.242628,0.07629110646802326,3380.350328397716,3947.1512177094924,0.014994595
rec_d1_01_13_21.750000.wav,dev_aviary_1,-13.047323,0.08192715903585271,3192.5897606256526,3620.6743567412204,0.015589065
rec_d1_01_13_49.750000.wav,dev_aviary_1,-13.888646,0.0770462390988372,3194.82016135102,3784.9598157343758,0.012056493
rec_d1_01_14_24.500000.wav,dev_aviary_1,-12.103313,0.08865143531976744,3585.3821028911952,3900.8784353637857,0.014279308
rec_d1_01_15_26.250000.wav,dev_aviary_1,-13.3633375,0.07561546148255814,3156.2963578959657,3700.2254920366504,0.013740847
rec_d1_01_17_52.wav,dev_aviary_1,-11.486348,0.05465343386627907,2792.369222341705,3719.5242160757953,0.01500262
rec_d1_01_25_36.wav,dev_aviary_1,-10.967139,0.060775875121124034,2998.6298320186615,3778.7426716096566,0.01598733
rec_d1_01_28_09.250000.wav,dev_aviary_1,-14.401933,0.060957561167635656,2838.6837567233115,3664.4814818902355,0.013668944
rec_d1_01_28_17.wav,dev_aviary_1,-14.644686,0.06049388323643411,2751.7548430913134,3511.086027270185,0.0171028
rec_d1_01_28_20.750000.wav,dev_aviary_1,-14.710634,0.056814740794573645,2587.0491948264894,3395.4221215851067,0.021251885
rec_d1_01_28_23.500000.wav,dev_aviary_1,-15.2218075,0.056780674660852716,2498.590764002122,3291.77221523408,0.023392236
rec_d1_01_28_26.250000.wav,dev_aviary_1,-15.337398,0.056192087572674417,2567.572527827863,3366.539163393125,0.025079539
rec_d1_01_29_23.750000.wav,dev_aviary_1,-14.77278,0.05387180535368217,2608.5435216349297,3539.752218392441,0.015364285
rec_d1_01_31_27.500000.wav,dev_aviary_1,-12.628066,0.08477735889050388,3583.8931997868635,3983.260343660656,0.0137680005
rec_d1_01_31_31.250000.wav,dev_aviary_1,-8.712484,0.09427613250968993,3760.1288267085993,3938.1494679890643,0.053071577
rec_d1_01_31_34.250000.wav,dev_aviary_1,-7.5370917,0.12897248970445738,4061.4172776373384,3566.008249101719,0.07700533
rec_d1_01_32_09.250000.wav,dev_aviary_1,-12.240555,0.1332042605377907,3803.4116803239367,3151.882807628652,0.022490053
rec_d1_01_32_38.250000.wav,dev_aviary_1,-13.244763,0.11563181322674419,3701.3406345711846,3460.9792488939183,0.016353438
rec_d1_01_32_44.250000.wav,dev_aviary_1,-13.6283045,0.07871926477713179,3241.6802658441743,3737.1511020866537,0.012976196
rec_d1_01_32_51.wav,dev_aviary_1,-12.959117,0.09831107679263566,3457.874006321988,3564.60084425076,0.015084596
rec_d1_01_32_53.750000.wav,dev_aviary_1,-13.0827875,0.0945316285125969,3338.2454769290903,3481.244331029227,0.015566165
rec_d1_01_33_08.250000.wav,dev_aviary_1,-14.529074,0.06592932412790697,2999.006170609446,3762.3479298810857,0.012615715
rec_d1_01_33_41.750000.wav,dev_aviary_1,-14.132538,0.06721437439437984,3013.306138162357,3693.5036728885784,0.012633254
rec_d1_01_34_30.500000.wav,dev_aviary_1,-14.773421,0.06152911518895349,2845.2652925886387,3621.7328302252554,0.014511469
rec_d1_01_35_16.500000.wav,dev_aviary_1,-14.451814,0.06515905099321706,2937.0812010260565,3694.8859918671183,0.012795968
rec_d1_01_35_26.500000.wav,dev_aviary_1,-14.540602,0.06089321402616279,2911.6600584766893,3771.320035224699,0.012276547
rec_d1_01_35_33.500000.wav,dev_aviary_1,-14.0772085,0.06305641351744186,2901.865904426928,3692.8306752867966,0.012831164
rec_d1_01_38_13.wav,dev_aviary_1,-14.238386,0.09676485283430232,3541.580900671657,3713.51221662351,0.014384842
rec_d1_01_38_19.wav,dev_aviary_1,-13.024295,0.11167824915213179,3483.8141607773273,3298.940128308242,0.016068319
rec_d1_01_38_26.500000.wav,dev_aviary_1,-13.625831,0.0930648921996124,3317.7577868488215,3504.80028810437,0.014481099
rec_d1_01_38_34.wav,dev_aviary_1,-14.04775,0.08194797722868218,3212.806819516075,3595.622934733498,0.0146921
rec_d1_01_39_50.250000.wav,dev_aviary_1,-14.892961,0.0586921632751938,2740.832220167876,3577.3022751118847,0.016590036
rec_d1_01_42_27.500000.wav,dev_aviary_1,-14.724468,0.07130231044089147,3120.3017150130645,3813.8532113826063,0.010977995
rec_d1_01_42_50.250000.wav,dev_aviary_1,-14.460085,0.07241324491279069,3135.8347879576427,3778.6513404747875,0.011399147
rec_d1_01_43_01.500000.wav,dev_aviary_1,-14.217292,0.08522778888081395,3168.78902857503,3498.6529184594165,0.013825824
rec_d1_01_43_09.750000.wav,dev_aviary_1,-14.3796425,0.07551894077034883,3141.6100039382163,3712.5133424554147,0.011676097
rec_d1_01_44_29.500000.wav,dev_aviary_1,-14.904673,0.0657230347625969,2944.4067579190987,3688.8939877485595,0.013482617
rec_d1_01_45_39.500000.wav,dev_aviary_1,-14.108197,0.06024406492248062,2608.932142115984,3248.886504267317,0.045545917
rec_d1_01_45_52.wav,dev_aviary_1,-14.142305,0.058268229166666664,2419.7067254377607,3039.420856572896,0.038266603
rec_d1_01_46_15.wav,dev_aviary_1,-13.776791,0.08254981225775193,3255.129524382304,3673.942468432371,0.013384211
rec_d1_01_46_20.wav,dev_aviary_1,-14.318809,0.0914107921511628,3395.39687466575,3670.393060317423,0.013194507
rec_d1_01_47_09.250000.wav,dev_aviary_1,-15.077213,0.06798843265503876,3090.3126526656492,3837.799198082734,0.011400354
rec_d1_01_50_01.wav,dev_aviary_1,-13.979912,0.07716925569282945,3348.734234091352,3951.4827230551637,0.012680494
rec_d1_01_50_52.wav,dev_aviary_1,-14.468534,0.05791999757751938,2605.4265875816095,3376.679458912375,0.019483456
rec_d1_01_50_54.750000.wav,dev_aviary_1,-14.209127,0.05787836119186047,2678.6723097854738,3508.0624921964586,0.01782882
rec_d1_01_50_58.500000.wav,dev_aviary_1,-14.344171,0.058907915455426355,2792.59179304046,3653.5643633145623,0.013599702
rec_d1_01_52_08.wav,dev_aviary_1,-13.97201,0.056996426841085274,2647.9564493731355,3518.6820084680426,0.018586965
rec_d1_01_52_10.750000.wav,dev_aviary_1,-14.517492,0.0577629148498062,2643.869016571553,3472.1227887815558,0.02009021
rec_d1_01_52_13.500000.wav,dev_aviary_1,-13.593361,0.058684593023255814,2521.554078350618,3301.4014320521733,0.022323227
rec_d1_01_52_16.500000.wav,dev_aviary_1,-13.72335,0.059451081031976744,2683.2269236162842,3519.953244260136,0.01744523
rec_d1_01_52_24.500000.wav,dev_aviary_1,-12.841148,0.055514550024224806,2501.0433958327367,3366.9640164411194,0.020664549
rec_d1_01_55_17.250000.wav,dev_aviary_1,-13.871213,0.06324188468992248,2809.112041265824,3585.4583942160098,0.01405467
rec_d1_01_58_59.250000.wav,dev_aviary_1,-13.211173,0.06903312742248062,2585.149968622926,3067.810845710137,0.023791712
rec_d1_01_59_21.500000.wav,dev_aviary_1,-15.203938,0.06532181140988372,2923.7862438447482,3718.823709496829,0.012873836
rec_d1_01_59_26.250000.wav,dev_aviary_1,-15.066512,0.06081940406976744,2832.2667180567146,3658.1699915052563,0.0146571025
rec_d1_02_02_16.250000.wav,dev_aviary_1,-14.650201,0.06472565406976744,2813.953355008871,3556.1678716203005,0.015264842
rec_d1_02_04_37.250000.wav,dev_aviary_1,-14.318558,0.05406106165213178,2647.978613136633,3605.849837430389,0.014788184
rec_d1_02_05_17.750000.wav,dev_aviary_1,-13.813752,0.048413653706395346,2240.211095560609,3139.099506093384,0.02603539
rec_d1_02_05_52.wav,dev_aviary_1,-13.672517,0.04512816436531008,2416.9991592798406,3468.146317314005,0.018695623
rec_d1_02_06_29.750000.wav,dev_aviary_1,-14.211022,0.07828208272771318,3379.2883588040886,3942.9292335802293,0.013347288
rec_d1_02_06_55.250000.wav,dev_aviary_1,-14.317471,0.06872463965600775,2791.835972318529,3402.7715600164383,0.015255661
rec_d1_02_09_25.500000.wav,dev_aviary_1,-14.651475,0.059280750363372096,2729.8166489542073,3582.387932492814,0.016012304
rec_d1_02_10_00.750000.wav,dev_aviary_1,-13.928838,0.05675417877906977,2312.954032030028,2993.108246287401,0.034589294
rec_d1_02_10_03.500000.wav,dev_aviary_1,-13.977578,0.056687939074612406,2343.6191714344554,3070.01400745234,0.029139275
rec_d1_02_10_07.500000.wav,dev_aviary_1,-14.56778,0.05788214631782946,2507.5093362043635,3208.988377226019,0.027641436
rec_d1_02_10_10.250000.wav,dev_aviary_1,-14.659405,0.05590252543604651,2390.8069913387685,3167.2548617236844,0.02709655
rec_d1_02_10_13.wav,dev_aviary_1,-14.683032,0.05736358406007752,2582.448196512155,3406.107164931042,0.020358816
rec_d1_02_10_56.wav,dev_aviary_1,-14.350684,0.060751271802325583,2630.952748429458,3381.238391771973,0.02101238
rec_d1_02_11_02.250000.wav,dev_aviary_1,-13.847714,0.05651760840600775,2595.363127346187,3443.9412258472266,0.017821845
rec_d1_02_11_32.wav,dev_aviary_1,-14.413571,0.05038002664728682,2383.1989110747577,3340.8630502642127,0.020969218
rec_d1_02_11_34.750000.wav,dev_aviary_1,-12.758093,0.05895144440406977,2506.589617555778,3065.5888548078783,0.049372032
rec_d1_02_12_12.250000.wav,dev_aviary_1,-14.309336,0.050909944282945735,2595.6360530366205,3584.748909074751,0.015306167
rec_d1_02_14_00.500000.wav,dev_aviary_1,-14.459337,0.056559244791666664,2409.667080700105,3180.846336110379,0.03301943
rec_d1_02_14_03.250000.wav,dev_aviary_1,-14.357053,0.055380178052325583,2059.7251952625297,2570.51887387292,0.06521412
rec_d1_02_14_06.wav,dev_aviary_1,-14.65398,0.05568866581879845,2138.156668029522,2729.0460961383733,0.05465023
rec_d1_02_14_08.750000.wav,dev_aviary_1,-15.29544,0.054685607437015504,2249.06008791387,2942.2282637338258,0.035880007
rec_d1_02_14_11.500000.wav,dev_aviary_1,-14.58639,0.054884326550387594,2198.626394427902,2877.354878313103,0.039092477
rec_d1_02_15_22.500000.wav,dev_aviary_1,-14.950767,0.05512089692344961,2355.4153755209913,3067.9541145485023,0.038307924
rec_d1_02_15_25.250000.wav,dev_aviary_1,-14.468804,0.05454366521317829,2212.898693239671,2872.218294624665,0.047328312
rec_d1_02_15_29.wav,dev_aviary_1,-14.337074,0.05562053355135659,2316.0249143219175,2980.6616817823233,0.036222216
rec_d1_02_17_55.750000.wav,dev_aviary_1,-13.757619,0.06549214207848837,2797.630408467511,3490.4997002651135,0.017759472
rec_d1_02_17_58.750000.wav,dev_aviary_1,-14.199747,0.06496033187984496,2946.7293292057834,3737.984463843258,0.013046916
rec_d1_02_18_24.750000.wav,dev_aviary_1,-13.991814,0.06681882873062016,2884.6516752726693,3492.095402134459,0.017527673
rec_d1_02_18_28.250000.wav,dev_aviary_1,-14.136535,0.06849563953488372,2976.741364151033,3585.852268904313,0.0142077925
rec_d1_02_18_31.250000.wav,dev_aviary_1,-13.819244,0.06948734253875968,2892.61272306955,3364.2021269609913,0.02146952
rec_d1_02_18_35.250000.wav,dev_aviary_1,-13.656933,0.07535050266472869,2943.7037550008645,3260.7505217340213,0.026662802
rec_d1_02_18_38.500000.wav,dev_aviary_1,-14.1322565,0.07975071160368218,3023.576204124466,3215.3046944833604,0.03379897
rec_d1_02_18_41.250000.wav,dev_aviary_1,-14.573117,0.07398596475290697,2789.3262510510285,3023.4231053814597,0.040016253
rec_d1_02_18_44.500000.wav,dev_aviary_1,-14.868537,0.07004564861918605,2977.949504135295,3528.133763911069,0.029656354
rec_d1_02_18_48.wav,dev_aviary_1,-13.687765,0.0794895379118217,2999.3070272653085,3203.99044225515,0.05959064
rec_d1_02_18_51.750000.wav,dev_aviary_1,-15.157866,0.06955168968023256,2852.1940043365316,3409.421403496072,0.017036863
rec_d1_02_19_01.500000.wav,dev_aviary_1,-14.871861,0.07998917453972869,3077.1496618585697,3433.3188405837323,0.01642928
rec_d1_02_19_05.wav,dev_aviary_1,-14.651772,0.07601100714631782,3075.286560670885,3494.32048913628,0.016408108
rec_d1_02_19_08.250000.wav,dev_aviary_1,-14.895393,0.07152184774709303,3075.253807454702,3622.5793523661423,0.016209057
rec_d1_02_19_11.250000.wav,dev_aviary_1,-15.187917,0.06853349079457365,3054.934500610258,3731.8600594804834,0.013740375
rec_d1_02_19_14.wav,dev_aviary_1,-15.082446,0.07197984798934108,3082.7914207729227,3696.47900758059,0.013616607
rec_d1_02_19_17.500000.wav,dev_aviary_1,-14.460943,0.07062288032945736,2854.7274780922235,3407.6094510465855,0.017071458
rec_d1_02_19_25.750000.wav,dev_aviary_1,-13.796789,0.08123448098352713,3295.2208729952595,3688.3616630318966,0.017238839
rec_d1_02_19_29.750000.wav,dev_aviary_1,-14.773464,0.07235268289728682,2962.100613511436,3558.5539790262437,0.013359781
rec_d1_02_19_37.250000.wav,dev_aviary_1,-14.547929,0.06920345809108527,2968.2384800950304,3589.1285818444776,0.0132638635
rec_d1_02_19_51.750000.wav,dev_aviary_1,-15.069331,0.0709029796511628,2986.517143055111,3655.659479523624,0.012900686
rec_d1_02_19_57.750000.wav,dev_aviary_1,-8.278903,0.0895011960998062,3889.4605209046013,4273.603490210025,0.024925616
rec_d1_02_20_21.250000.wav,dev_aviary_1,-11.857475,0.11397014292635659,3726.0132850069335,3502.142610225259,0.019664831
rec_d1_02_20_27.wav,dev_aviary_1,-11.678206,0.07932109980620156,3351.3764058179936,3904.325233849462,0.015072398
rec_d1_02_20_46.750000.wav,dev_aviary_1,-14.351667,0.06954411942829457,3064.576559450887,3714.489026372625,0.012206137
rec_d1_02_25_56.250000.wav,dev_aviary_1,-14.496733,0.0679732921511628,2940.2032702886518,3578.885443118421,0.01474889
rec_d1_02_26_33.750000.wav,dev_aviary_1,-13.624994,0.06825149890988372,3134.41793788005,3838.5061199893116,0.01729074
