filename,aviary_id,mfcc_mean,zcr,centroid,bandwidth,rms,bird_count
rec_d1_01_17_52.wav,dev_aviary_1,-11.486348,0.054653433866279,2792.369222341705,3719.5242160757953,0.01500262,153
rec_d1_01_25_36.wav,dev_aviary_1,-10.967139,0.060775875121124,2998.629832018661,3778.742671609657,0.01598733,153
rec_d1_01_28_09.250000.wav,dev_aviary_1,-14.401933,0.0609575611676356,2838.6837567233115,3664.481481890236,0.013668944,153
rec_d1_01_28_17.wav,dev_aviary_1,-14.644686,0.0604938832364341,2751.754843091313,3511.086027270185,0.0171028,153
rec_d1_01_28_20.750000.wav,dev_aviary_1,-14.710634,0.0568147407945736,2587.0491948264894,3395.4221215851067,0.021251885,153
rec_d1_01_28_23.500000.wav,dev_aviary_1,-15.2218075,0.0567806746608527,2498.590764002122,3291.77221523408,0.023392236,153
rec_d1_01_28_26.250000.wav,dev_aviary_1,-15.337398,0.0561920875726744,2567.572527827863,3366.539163393125,0.025079539,153
rec_d1_01_29_23.750000.wav,dev_aviary_1,-14.77278,0.0538718053536821,2608.5435216349297,3539.752218392441,0.015364285,153
rec_d1_01_31_27.500000.wav,dev_aviary_1,-12.628066,0.0847773588905038,3583.8931997868635,3983.260343660656,0.0137680005,153
rec_d1_01_31_31.250000.wav,dev_aviary_1,-8.712484,0.0942761325096899,3760.1288267085993,3938.149467989064,0.053071577,153
rec_d1_01_31_34.250000.wav,dev_aviary_1,-7.5370917,0.1289724897044573,4061.4172776373375,3566.008249101719,0.07700533,153
rec_d1_01_32_09.250000.wav,dev_aviary_1,-12.240555,0.1332042605377907,3803.4116803239367,3151.882807628652,0.022490053,153
rec_d1_01_32_38.250000.wav,dev_aviary_1,-13.244763,0.1156318132267441,3701.3406345711846,3460.9792488939183,0.016353438,153
rec_d1_01_32_44.250000.wav,dev_aviary_1,-13.6283045,0.0787192647771317,3241.6802658441743,3737.1511020866537,0.012976196,153
rec_d1_01_32_51.wav,dev_aviary_1,-12.959117,0.0983110767926356,3457.874006321988,3564.60084425076,0.015084596,153
rec_d1_01_32_53.750000.wav,dev_aviary_1,-13.0827875,0.0945316285125969,3338.2454769290903,3481.244331029227,0.015566165,153
rec_d1_01_33_08.250000.wav,dev_aviary_1,-14.529074,0.0659293241279069,2999.006170609446,3762.3479298810857,0.012615715,153
rec_d1_01_33_41.750000.wav,dev_aviary_1,-14.132538,0.0672143743943798,3013.306138162357,3693.5036728885775,0.012633254,153
rec_d1_01_34_30.500000.wav,dev_aviary_1,-14.773421,0.0615291151889534,2845.2652925886387,3621.732830225256,0.014511469,153
rec_d1_01_35_16.500000.wav,dev_aviary_1,-14.451814,0.065159050993217,2937.0812010260565,3694.8859918671183,0.012795968,153
rec_d1_01_35_26.500000.wav,dev_aviary_1,-14.540602,0.0608932140261627,2911.6600584766893,3771.320035224699,0.012276547,153
rec_d1_01_35_33.500000.wav,dev_aviary_1,-14.0772085,0.0630564135174418,2901.865904426928,3692.8306752867966,0.012831164,153
rec_d1_01_38_13.wav,dev_aviary_1,-14.238386,0.0967648528343023,3541.580900671657,3713.51221662351,0.014384842,153
rec_d1_01_38_19.wav,dev_aviary_1,-13.024295,0.1116782491521317,3483.8141607773277,3298.940128308242,0.016068319,153
rec_d1_01_38_26.500000.wav,dev_aviary_1,-13.625831,0.0930648921996124,3317.757786848821,3504.80028810437,0.014481099,153
rec_d1_01_38_34.wav,dev_aviary_1,-14.04775,0.0819479772286821,3212.806819516075,3595.622934733498,0.0146921,153
rec_d1_01_39_50.250000.wav,dev_aviary_1,-14.892961,0.0586921632751938,2740.832220167876,3577.3022751118847,0.016590036,153
rec_d1_01_42_27.500000.wav,dev_aviary_1,-14.724468,0.0713023104408914,3120.3017150130645,3813.8532113826063,0.010977995,153
rec_d1_01_42_50.250000.wav,dev_aviary_1,-14.460085,0.0724132449127906,3135.8347879576427,3778.651340474788,0.011399147,153
rec_d1_01_43_01.500000.wav,dev_aviary_1,-14.217292,0.0852277888808139,3168.78902857503,3498.6529184594165,0.013825824,153
rec_d1_01_43_09.750000.wav,dev_aviary_1,-14.3796425,0.0755189407703488,3141.6100039382163,3712.513342455415,0.011676097,153
rec_d1_01_44_29.500000.wav,dev_aviary_1,-14.904673,0.0657230347625969,2944.4067579190987,3688.89398774856,0.013482617,153
rec_d1_01_45_39.500000.wav,dev_aviary_1,-14.108197,0.0602440649224806,2608.932142115984,3248.886504267317,0.045545917,153
rec_d1_01_45_52.wav,dev_aviary_1,-14.142305,0.0582682291666666,2419.7067254377607,3039.420856572896,0.038266603,153
rec_d1_01_46_15.wav,dev_aviary_1,-13.776791,0.0825498122577519,3255.129524382304,3673.942468432371,0.013384211,153
rec_d1_01_46_20.wav,dev_aviary_1,-14.318809,0.0914107921511628,3395.39687466575,3670.393060317423,0.013194507,153
rec_d1_01_47_09.250000.wav,dev_aviary_1,-15.077213,0.0679884326550387,3090.312652665649,3837.799198082734,0.011400354,153
rec_d1_01_50_01.wav,dev_aviary_1,-13.979912,0.0771692556928294,3348.734234091352,3951.482723055164,0.012680494,153
rec_d1_01_50_52.wav,dev_aviary_1,-14.468534,0.0579199975775193,2605.426587581609,3376.679458912375,0.019483456,153
rec_d1_01_50_54.750000.wav,dev_aviary_1,-14.209127,0.0578783611918604,2678.6723097854738,3508.0624921964586,0.01782882,153
rec_d1_01_50_58.500000.wav,dev_aviary_1,-14.344171,0.0589079154554263,2792.59179304046,3653.5643633145614,0.013599702,153
rec_d1_01_52_08.wav,dev_aviary_1,-13.97201,0.0569964268410852,2647.9564493731355,3518.6820084680426,0.018586965,153
rec_d1_01_52_10.750000.wav,dev_aviary_1,-14.517492,0.0577629148498062,2643.869016571553,3472.122788781556,0.02009021,153
rec_d1_01_52_13.500000.wav,dev_aviary_1,-13.593361,0.0586845930232558,2521.554078350618,3301.4014320521733,0.022323227,153
rec_d1_01_52_16.500000.wav,dev_aviary_1,-13.72335,0.0594510810319767,2683.226923616284,3519.953244260136,0.01744523,153
rec_d1_01_52_24.500000.wav,dev_aviary_1,-12.841148,0.0555145500242248,2501.0433958327367,3366.9640164411194,0.020664549,153
rec_d1_01_55_17.250000.wav,dev_aviary_1,-13.871213,0.0632418846899224,2809.112041265824,3585.4583942160098,0.01405467,153
rec_d1_01_58_59.250000.wav,dev_aviary_1,-13.211173,0.0690331274224806,2585.149968622926,3067.810845710137,0.023791712,153
rec_d1_01_59_21.500000.wav,dev_aviary_1,-15.203938,0.0653218114098837,2923.786243844748,3718.823709496829,0.012873836,153
rec_d1_01_59_26.250000.wav,dev_aviary_1,-15.066512,0.0608194040697674,2832.2667180567146,3658.169991505256,0.0146571025,153
rec_d1_02_02_16.250000.wav,dev_aviary_1,-14.650201,0.0647256540697674,2813.953355008871,3556.1678716203005,0.015264842,153
rec_d1_02_04_37.250000.wav,dev_aviary_1,-14.318558,0.0540610616521317,2647.978613136633,3605.849837430389,0.014788184,153
rec_d1_02_05_17.750000.wav,dev_aviary_1,-13.813752,0.0484136537063953,2240.211095560609,3139.099506093384,0.02603539,153
rec_d1_02_05_52.wav,dev_aviary_1,-13.672517,0.04512816436531,2416.999159279841,3468.146317314005,0.018695623,153
rec_d1_02_06_29.750000.wav,dev_aviary_1,-14.211022,0.0782820827277131,3379.2883588040886,3942.929233580229,0.013347288,153
rec_d1_02_06_55.250000.wav,dev_aviary_1,-14.317471,0.0687246396560077,2791.835972318529,3402.7715600164383,0.015255661,153
rec_d1_02_09_25.500000.wav,dev_aviary_1,-14.651475,0.059280750363372,2729.8166489542077,3582.387932492814,0.016012304,153
rec_d1_02_10_00.750000.wav,dev_aviary_1,-13.928838,0.0567541787790697,2312.954032030028,2993.108246287401,0.034589294,153
rec_d1_02_10_03.500000.wav,dev_aviary_1,-13.977578,0.0566879390746124,2343.6191714344554,3070.01400745234,0.029139275,153
rec_d1_02_10_07.500000.wav,dev_aviary_1,-14.56778,0.0578821463178294,2507.5093362043635,3208.988377226019,0.027641436,153
rec_d1_02_10_10.250000.wav,dev_aviary_1,-14.659405,0.0559025254360465,2390.8069913387685,3167.2548617236844,0.02709655,153
rec_d1_02_10_13.wav,dev_aviary_1,-14.683032,0.0573635840600775,2582.448196512155,3406.107164931042,0.020358816,153
rec_d1_02_10_56.wav,dev_aviary_1,-14.350684,0.0607512718023255,2630.952748429458,3381.238391771973,0.02101238,153
rec_d1_02_11_02.250000.wav,dev_aviary_1,-13.847714,0.0565176084060077,2595.363127346187,3443.941225847226,0.017821845,153
rec_d1_02_11_32.wav,dev_aviary_1,-14.413571,0.0503800266472868,2383.1989110747577,3340.8630502642127,0.020969218,153
rec_d1_02_11_34.750000.wav,dev_aviary_1,-12.758093,0.0589514444040697,2506.589617555778,3065.5888548078783,0.049372032,153
rec_d1_02_12_12.250000.wav,dev_aviary_1,-14.309336,0.0509099442829457,2595.6360530366205,3584.748909074751,0.015306167,153
rec_d1_02_14_00.500000.wav,dev_aviary_1,-14.459337,0.0565592447916666,2409.667080700105,3180.846336110379,0.03301943,153
rec_d1_02_14_03.250000.wav,dev_aviary_1,-14.357053,0.0553801780523255,2059.7251952625297,2570.51887387292,0.06521412,153
rec_d1_02_14_06.wav,dev_aviary_1,-14.65398,0.0556886658187984,2138.156668029522,2729.0460961383733,0.05465023,153
rec_d1_02_14_08.750000.wav,dev_aviary_1,-15.29544,0.0546856074370155,2249.06008791387,2942.2282637338258,0.035880007,153
rec_d1_02_14_11.500000.wav,dev_aviary_1,-14.58639,0.0548843265503875,2198.626394427902,2877.354878313103,0.039092477,153
rec_d1_02_15_22.500000.wav,dev_aviary_1,-14.950767,0.0551208969234496,2355.415375520992,3067.9541145485023,0.038307924,153
rec_d1_02_15_25.250000.wav,dev_aviary_1,-14.468804,0.0545436652131782,2212.898693239671,2872.218294624665,0.047328312,153
rec_d1_02_15_29.wav,dev_aviary_1,-14.337074,0.0556205335513565,2316.024914321917,2980.6616817823237,0.036222216,153
rec_d1_02_17_55.750000.wav,dev_aviary_1,-13.757619,0.0654921420784883,2797.630408467511,3490.499700265113,0.017759472,153
rec_d1_02_17_58.750000.wav,dev_aviary_1,-14.199747,0.0649603318798449,2946.7293292057834,3737.984463843258,0.013046916,153
rec_d1_02_18_24.750000.wav,dev_aviary_1,-13.991814,0.0668188287306201,2884.6516752726693,3492.095402134459,0.017527673,153
rec_d1_02_18_28.250000.wav,dev_aviary_1,-14.136535,0.0684956395348837,2976.741364151033,3585.852268904313,0.0142077925,153
rec_d1_02_18_31.250000.wav,dev_aviary_1,-13.819244,0.0694873425387596,2892.61272306955,3364.202126960992,0.02146952,153
rec_d1_02_18_35.250000.wav,dev_aviary_1,-13.656933,0.0753505026647286,2943.7037550008645,3260.7505217340213,0.026662802,153
rec_d1_02_18_38.500000.wav,dev_aviary_1,-14.1322565,0.0797507116036821,3023.576204124466,3215.3046944833604,0.03379897,153
rec_d1_02_18_41.250000.wav,dev_aviary_1,-14.573117,0.0739859647529069,2789.3262510510285,3023.42310538146,0.040016253,153
rec_d1_02_18_44.500000.wav,dev_aviary_1,-14.868537,0.070045648619186,2977.949504135295,3528.133763911069,0.029656354,153
rec_d1_02_18_48.wav,dev_aviary_1,-13.687765,0.0794895379118217,2999.3070272653085,3203.99044225515,0.05959064,153
rec_d1_02_18_51.750000.wav,dev_aviary_1,-15.157866,0.0695516896802325,2852.194004336532,3409.421403496072,0.017036863,153
rec_d1_02_19_01.500000.wav,dev_aviary_1,-14.871861,0.0799891745397286,3077.1496618585697,3433.3188405837323,0.01642928,153
rec_d1_02_19_05.wav,dev_aviary_1,-14.651772,0.0760110071463178,3075.286560670885,3494.32048913628,0.016408108,153
rec_d1_02_19_08.250000.wav,dev_aviary_1,-14.895393,0.071521847747093,3075.253807454702,3622.5793523661423,0.016209057,153
rec_d1_02_19_11.250000.wav,dev_aviary_1,-15.187917,0.0685334907945736,3054.934500610258,3731.8600594804834,0.013740375,153
rec_d1_02_19_14.wav,dev_aviary_1,-15.082446,0.071979847989341,3082.7914207729227,3696.47900758059,0.013616607,153
rec_d1_02_19_17.500000.wav,dev_aviary_1,-14.460943,0.0706228803294573,2854.7274780922235,3407.609451046585,0.017071458,153
rec_d1_02_19_25.750000.wav,dev_aviary_1,-13.796789,0.0812344809835271,3295.2208729952595,3688.361663031897,0.017238839,153
rec_d1_02_19_29.750000.wav,dev_aviary_1,-14.773464,0.0723526828972868,2962.100613511436,3558.553979026244,0.013359781,153
rec_d1_02_19_37.250000.wav,dev_aviary_1,-14.547929,0.0692034580910852,2968.2384800950304,3589.1285818444776,0.0132638635,153
rec_d1_02_19_51.750000.wav,dev_aviary_1,-15.069331,0.0709029796511628,2986.517143055111,3655.659479523624,0.012900686,153
